offenseTeam,3rdDown,3rdDownSuccess,CompletePass,Drive,ExPointBad,ExPointGood,FG_30,FG_40,FG_50,FG_range,FieldGoalBad,FieldGoalGood,FirstDown,IncompletePass,Kicker_Pts,PointsScored,Punt,QB Kneel,RedZone,Touchdown,TwoPointConv,TwoPointGood,Week,Yards.Gained,gameid,3rdDown_rolling3,3rdDownSuccess_rolling3,CompletePass_rolling3,Drive_rolling3,ExPointBad_rolling3,ExPointGood_rolling3,FG_30_rolling3,FG_40_rolling3,FG_50_rolling3,FG_range_rolling3,FieldGoalBad_rolling3,FieldGoalGood_rolling3,FirstDown_rolling3,IncompletePass_rolling3,Kicker_Pts_rolling3,PointsScored_rolling3,Punt_rolling3,QB Kneel_rolling3,RedZone_rolling3,Touchdown_rolling3,TwoPointConv_rolling3,TwoPointGood_rolling3,Week_rolling3,Yards.Gained_rolling3,gameid_rolling3,FG_range_per_drive,RZ_per_drive,DEF_3rdDown,DEF_3rdDownSuccess,DEF_CompletePass,DEF_Drive,DEF_ExPointBad,DEF_ExPointGood,DEF_FG_30,DEF_FG_40,DEF_FG_50,DEF_FG_range,DEF_FieldGoalBad,DEF_FieldGoalGood,DEF_FirstDown,DEF_IncompletePass,DEF_Kicker_Pts,DEF_PointsScored,DEF_Punt,DEF_QB Kneel,DEF_RedZone,DEF_Touchdown,DEF_TwoPointConv,DEF_TwoPointGood,DEF_Yards.Gained,DEF_gameid,DEF_3rdDown_rolling3,DEF_3rdDownSuccess_rolling3,DEF_CompletePass_rolling3,DEF_Drive_rolling3,DEF_ExPointGood_rolling3,DEF_FG_range_rolling3,DEF_FieldGoalGood_rolling3,DEF_FirstDown_rolling3,DEF_IncompletePass_rolling3,DEF_Kicker_Pts_rolling3,DEF_PointsScored_rolling3,DEF_QB Kneel_rolling3,DEF_RedZone_rolling3,DEF_Touchdown_rolling3,DEF_Yards.Gained_rolling3,DEF_gameid_rolling3,DEF_FG_range_per_drive,DEF_RZ_per_drive,offenseTeam,defenseTeam,Season,punts_per_drive,DEF_punts_per_drive,date,mergeCode,mergeCode2,3rdDown_rate,Completion_pct,DEF_Completion_pct,TwoPoint_conv_rate
CHI-2012121600,0,0,0,24,0,1,2,0,0,11,0,2,18.0,11,7,13,6,0,5,1,0,0,14,308,2012121600,3,0,0,22,0,2,0,1,0,9,0,1,25,15,7,25,5,0,5,3,0,0,12,437,2012117870,0.4090909090909091,0.22727272727272727,0.0,0.0,0.0,24.0,0.0,1.0,2.0,0.0,0.0,11.0,0.0,2.0,18.0,11.0,7.0,13.0,6.0,0.0,5.0,1.0,0.0,0.0,308.0,2012121600.0,4.0,0.0,0.0,21.0,3.0,9.0,1.0,24.0,16.0,9.0,26.0,0.0,4.0,3.0,470.0,2012117875.0,0.42857142857142855,0.19047619047619047,CHI,GB,2012,0.22727272727272727,0.14285714285714285,12/16,2012-12/16-CHI,2012-14-CHI,0.0,0.0,0.0,
CIN-2012121300,5,1,0,29,0,3,2,0,0,8,0,2,25.0,15,9,27,5,4,5,3,0,0,14,332,2012121300,2,0,0,21,0,2,2,0,0,7,0,2,23,15,12,28,3,2,5,3,0,0,12,424,2012117873,0.3333333333333333,0.23809523809523808,5.0,1.0,0.0,29.0,0.0,3.0,2.0,0.0,0.0,8.0,0.0,2.0,25.0,15.0,9.0,27.0,5.0,4.0,5.0,3.0,0.0,0.0,332.0,2012121300.0,3.0,0.0,0.0,22.0,3.0,10.0,0.0,23.0,12.0,5.0,29.0,1.0,5.0,4.0,496.0,2012117906.0,0.45454545454545453,0.22727272727272727,CIN,PHI,2012,0.14285714285714285,0.2727272727272727,12/13,2012-12/13-CIN,2012-14-CIN,0.0,0.0,0.0,
CLE-2012121604,2,0,0,26,0,3,0,0,0,12,0,0,21.0,15,3,27,6,0,3,4,0,0,14,501,2012121604,1,0,0,24,0,2,2,0,0,8,0,2,23,11,10,23,5,1,5,2,0,0,12,382,2012117871,0.3333333333333333,0.20833333333333334,2.0,0.0,0.0,26.0,0.0,3.0,0.0,0.0,0.0,12.0,0.0,0.0,21.0,15.0,3.0,27.0,6.0,0.0,3.0,4.0,0.0,0.0,501.0,2012121604.0,3.0,0.0,0.0,21.0,2.0,10.0,2.0,23.0,15.0,10.0,25.0,0.0,6.0,2.0,563.0,2012117800.0,0.47619047619047616,0.2857142857142857,CLE,WAS,2012,0.20833333333333334,0.14285714285714285,12/16,2012-12/16-CLE,2012-14-CLE,0.0,0.0,0.0,
DAL-2012121611,2,0,0,25,0,3,1,1,1,9,0,2,29.0,12,15,27,6,2,9,3,0,0,14,524,2012121611,3,1,0,21,0,3,1,0,0,9,0,2,20,16,10,31,3,0,6,3,0,0,12,470,2012117774,0.42857142857142855,0.2857142857142857,2.0,0.0,0.0,25.0,0.0,3.0,1.0,1.0,1.0,9.0,0.0,2.0,29.0,12.0,15.0,27.0,6.0,2.0,9.0,3.0,0.0,0.0,524.0,2012121611.0,2.0,0.0,0.0,26.0,2.0,9.0,2.0,24.0,17.0,9.0,24.0,1.0,5.0,2.0,330.0,2012117871.0,0.34615384615384615,0.19230769230769232,DAL,PIT,2012,0.14285714285714285,0.2692307692307692,12/16,2012-12/16-DAL,2012-14-DAL,0.3333333333333333,0.0,0.0,
DEN-2012121606,1,0,0,29,0,3,2,1,0,9,1,2,27.0,11,12,33,8,2,6,4,0,0,14,433,2012121606,1,0,0,21,0,2,2,1,0,8,1,2,27,14,11,22,3,1,6,2,0,0,12,449,2012117771,0.38095238095238093,0.2857142857142857,1.0,0.0,0.0,29.0,0.0,3.0,2.0,1.0,0.0,9.0,1.0,2.0,27.0,11.0,12.0,33.0,8.0,2.0,6.0,4.0,0.0,0.0,433.0,2012121606.0,1.0,0.0,0.0,24.0,1.0,10.0,2.0,24.0,13.0,11.0,22.0,0.0,8.0,2.0,446.0,2012117872.0,0.4166666666666667,0.3333333333333333,DEN,BAL,2012,0.14285714285714285,0.25,12/16,2012-12/16-DEN,2012-14-DEN,0.0,0.0,0.0,
DET-2012121608,2,0,0,30,0,1,0,1,0,15,0,1,28.0,27,5,22,8,0,12,3,0,0,14,415,2012121608,3,0,0,27,0,3,1,1,0,10,0,2,30,23,14,30,5,0,6,3,0,0,12,545,2012117772,0.37037037037037035,0.2222222222222222,2.0,0.0,0.0,30.0,0.0,1.0,0.0,1.0,0.0,15.0,0.0,1.0,28.0,27.0,5.0,22.0,8.0,0.0,12.0,3.0,0.0,0.0,415.0,2012121608.0,2.0,0.0,0.0,27.0,2.0,10.0,1.0,25.0,11.0,9.0,24.0,0.0,5.0,3.0,456.0,2012117875.0,0.37037037037037035,0.18518518518518517,DET,ARI,2012,0.18518518518518517,0.18518518518518517,12/16,2012-12/16-DET,2012-14-DET,0.0,0.0,0.0,
GB-2012121600,3,2,0,23,0,3,0,2,0,9,2,0,26.0,15,9,21,5,0,5,3,0,0,14,478,2012121600,2,0,0,21,0,1,1,1,1,9,1,2,22,12,12,17,3,0,3,1,0,0,12,472,2012117875,0.42857142857142855,0.14285714285714285,3.0,2.0,0.0,23.0,0.0,3.0,0.0,2.0,0.0,9.0,2.0,0.0,26.0,15.0,9.0,21.0,5.0,0.0,5.0,3.0,0.0,0.0,478.0,2012121600.0,3.0,0.0,0.0,22.0,1.0,9.0,0.0,24.0,14.0,5.0,17.0,1.0,7.0,2.0,380.0,2012117870.0,0.4090909090909091,0.3181818181818182,GB,CHI,2012,0.14285714285714285,0.22727272727272727,12/16,2012-12/16-GB,2012-14-GB,0.0,0.0,0.0,
HOU-2012121607,1,0,0,20,0,1,4,2,1,8,1,5,23.0,9,25,22,3,0,8,1,0,0,14,480,2012121607,3,0,0,28,0,3,0,0,0,12,0,1,27,17,9,26,7,1,8,3,0,0,12,539,2012117802,0.42857142857142855,0.2857142857142857,1.0,0.0,0.0,20.0,0.0,1.0,4.0,2.0,1.0,8.0,1.0,5.0,23.0,9.0,25.0,22.0,3.0,0.0,8.0,1.0,0.0,0.0,480.0,2012121607.0,2.0,0.0,0.0,23.0,1.0,9.0,3.0,23.0,17.0,13.0,24.0,0.0,6.0,2.0,442.0,2012117870.0,0.391304347826087,0.2608695652173913,HOU,IND,2012,0.25,0.21739130434782608,12/16,2012-12/16-HOU,2012-14-HOU,0.0,0.0,0.0,
IND-2012121607,1,0,0,21,0,2,1,0,0,9,0,1,23.0,16,5,23,6,0,7,3,0,0,14,403,2012121607,3,0,0,24,0,2,0,0,0,10,0,1,26,22,7,24,5,2,9,3,0,0,12,404,2012117870,0.4166666666666667,0.375,1.0,0.0,0.0,21.0,0.0,2.0,1.0,0.0,0.0,9.0,0.0,1.0,23.0,16.0,5.0,23.0,6.0,0.0,7.0,3.0,0.0,0.0,403.0,2012121607.0,4.0,1.0,0.0,28.0,3.0,12.0,0.0,31.0,24.0,7.0,27.0,1.0,8.0,3.0,556.0,2012117802.0,0.42857142857142855,0.2857142857142857,IND,HOU,2012,0.20833333333333334,0.21428571428571427,12/16,2012-12/16-IND,2012-14-IND,0.0,0.0,0.0,
JAC-2012121605,0,0,0,18,0,0,1,0,0,8,0,1,19.0,17,3,9,5,0,8,1,0,0,14,355,2012121605,1,0,0,24,0,1,0,0,0,10,0,1,26,19,6,17,6,0,6,2,0,0,12,379,2012117871,0.4166666666666667,0.25,0.0,0.0,0.0,18.0,0.0,0.0,1.0,0.0,0.0,8.0,0.0,1.0,19.0,17.0,3.0,9.0,5.0,0.0,8.0,1.0,0.0,0.0,355.0,2012121605.0,1.0,0.0,0.0,20.0,2.0,8.0,1.0,23.0,10.0,9.0,23.0,1.0,5.0,2.0,411.0,2012117874.0,0.4,0.25,JAC,MIA,2012,0.25,0.2,12/16,2012-12/16-JAC,2012-14-JAC,0.0,0.0,0.0,
KC-2012121612,1,1,0,22,0,0,0,0,0,9,0,0,19.0,16,0,0,7,0,6,0,0,0,14,231,2012121612,0,0,0,19,0,1,1,0,0,9,0,1,21,9,8,16,5,0,5,1,0,0,12,410,2012117869,0.47368421052631576,0.2631578947368421,1.0,1.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,19.0,16.0,0.0,0.0,7.0,0.0,6.0,0.0,0.0,0.0,231.0,2012121612.0,2.0,0.0,0.0,21.0,2.0,8.0,2.0,24.0,13.0,14.0,28.0,2.0,5.0,3.0,478.0,2012117770.0,0.38095238095238093,0.23809523809523808,KC,OAK,2012,0.2631578947368421,0.14285714285714285,12/16,2012-12/16-KC,2012-14-KC,,0.0,0.0,
MIA-2012121605,3,0,0,19,0,1,2,0,1,10,0,3,27.0,11,12,24,1,3,6,2,1,1,14,449,2012121605,2,0,0,20,0,1,0,1,0,9,0,2,25,14,9,17,4,0,6,1,0,0,12,400,2012117874,0.45,0.3,3.0,0.0,0.0,19.0,0.0,1.0,2.0,0.0,1.0,10.0,0.0,3.0,27.0,11.0,12.0,24.0,1.0,3.0,6.0,2.0,1.0,1.0,449.0,2012121605.0,2.0,0.0,0.0,25.0,2.0,10.0,2.0,23.0,12.0,13.0,25.0,0.0,7.0,2.0,411.0,2012117871.0,0.4,0.28,MIA,JAC,2012,0.2,0.2,12/16,2012-12/16-MIA,2012-14-MIA,0.0,0.0,0.0,
MIN-2012121603,0,0,0,24,0,2,1,2,3,8,0,5,17.0,7,28,29,4,2,6,2,0,0,14,388,2012121603,3,0,0,23,0,1,0,0,0,10,0,0,22,14,5,12,5,1,6,1,0,0,12,360,2012117870,0.43478260869565216,0.2608695652173913,0.0,0.0,0.0,24.0,0.0,2.0,1.0,2.0,3.0,8.0,0.0,5.0,17.0,7.0,28.0,29.0,4.0,2.0,6.0,2.0,0.0,0.0,388.0,2012121603.0,2.0,1.0,0.0,24.0,1.0,11.0,1.0,26.0,14.0,7.0,20.0,0.0,5.0,2.0,423.0,2012117873.0,0.4583333333333333,0.20833333333333334,MIN,STL,2012,0.21739130434782608,0.25,12/16,2012-12/16-MIN,2012-14-MIN,0.0,0.0,0.0,
NE-2012121613,2,1,0,32,0,4,1,1,0,16,0,2,40.0,28,11,34,5,0,10,4,0,0,14,664,2012121613,4,0,0,24,0,4,1,0,0,10,0,1,27,15,9,33,3,2,5,4,0,0,12,458,2012117803,0.4166666666666667,0.20833333333333334,2.0,1.0,0.0,32.0,0.0,4.0,1.0,1.0,0.0,16.0,0.0,2.0,40.0,28.0,11.0,34.0,5.0,0.0,10.0,4.0,0.0,0.0,664.0,2012121613.0,0.0,0.0,0.0,22.0,1.0,10.0,1.0,24.0,16.0,8.0,17.0,0.0,6.0,2.0,405.0,2012117873.0,0.45454545454545453,0.2727272727272727,NE,SF,2012,0.125,0.22727272727272727,12/16,2012-12/16-NE,2012-14-NE,0.0,0.0,0.0,
NO-2012121602,4,2,0,24,0,5,2,0,0,9,0,2,25.0,15,11,41,5,0,5,5,0,0,14,519,2012121602,2,0,0,25,0,2,1,0,0,12,0,1,28,20,6,24,4,1,6,3,0,0,12,562,2012115440,0.48,0.24,4.0,2.0,0.0,24.0,0.0,5.0,2.0,0.0,0.0,9.0,0.0,2.0,25.0,15.0,11.0,41.0,5.0,0.0,5.0,5.0,0.0,0.0,519.0,2012121602.0,2.0,0.0,0.0,22.0,2.0,8.0,1.0,25.0,13.0,10.0,23.0,0.0,5.0,3.0,467.0,2012117874.0,0.36363636363636365,0.22727272727272727,NO,TB,2012,0.16,0.18181818181818182,12/16,2012-12/16-NO,2012-14-NO,0.0,0.0,0.0,
NYG-2012121601,0,0,0,18,0,0,1,0,0,9,1,0,18.0,13,2,0,2,0,9,0,0,0,14,338,2012121601,3,0,0,22,0,4,1,1,0,7,0,1,23,15,11,37,3,1,3,4,0,0,12,599,2012117907,0.3181818181818182,0.13636363636363635,0.0,0.0,0.0,18.0,0.0,0.0,1.0,0.0,0.0,9.0,1.0,0.0,18.0,13.0,2.0,0.0,2.0,0.0,9.0,0.0,0.0,0.0,338.0,2012121601.0,2.0,0.0,0.0,20.0,2.0,9.0,2.0,24.0,16.0,13.0,24.0,0.0,5.0,2.0,508.0,2012115437.0,0.45,0.25,NYG,ATL,2012,0.13636363636363635,0.1,12/16,2012-12/16-NYG,2012-14-NYG,0.0,0.0,0.0,
NYJ-2012121700,2,1,0,27,0,1,1,0,0,12,0,1,32.0,19,4,16,6,0,6,2,0,0,14,329,2012121700,2,0,0,26,0,1,0,0,0,11,0,0,28,10,6,19,5,0,7,2,0,0,12,412,2012117769,0.4230769230769231,0.2692307692307692,2.0,1.0,0.0,27.0,0.0,1.0,1.0,0.0,0.0,12.0,0.0,1.0,32.0,19.0,4.0,16.0,6.0,0.0,6.0,2.0,0.0,0.0,329.0,2012121700.0,3.0,0.0,0.0,24.0,2.0,9.0,1.0,21.0,14.0,10.0,24.0,2.0,6.0,3.0,364.0,2012117871.0,0.375,0.25,NYJ,TEN,2012,0.19230769230769232,0.25,12/17,2012-12/17-NYJ,2012-14-NYJ,0.0,0.0,0.0,
OAK-2012121612,1,0,0,23,0,0,2,2,3,10,1,5,24.0,13,28,15,4,0,8,0,0,0,14,431,2012121612,2,0,0,20,0,1,0,0,1,9,0,0,24,15,6,13,5,0,6,1,0,0,12,436,2012117770,0.45,0.3,1.0,0.0,0.0,23.0,0.0,0.0,2.0,2.0,3.0,10.0,1.0,5.0,24.0,13.0,28.0,15.0,4.0,0.0,8.0,0.0,0.0,0.0,431.0,2012121612.0,2.0,0.0,0.0,19.0,2.0,8.0,1.0,21.0,13.0,8.0,20.0,0.0,6.0,2.0,435.0,2012117869.0,0.42105263157894735,0.3157894736842105,OAK,KC,2012,0.25,0.21052631578947367,12/16,2012-12/16-OAK,2012-14-OAK,0.0,0.0,0.0,
PHI-2012121300,0,0,0,28,0,1,2,0,0,11,0,2,18.0,18,7,19,7,0,5,2,0,0,14,441,2012121300,2,0,0,21,0,2,1,1,0,10,0,2,24,13,11,26,3,0,5,3,0,0,12,476,2012117906,0.47619047619047616,0.23809523809523808,0.0,0.0,0.0,28.0,0.0,1.0,2.0,0.0,0.0,11.0,0.0,2.0,18.0,18.0,7.0,19.0,7.0,0.0,5.0,2.0,0.0,0.0,441.0,2012121300.0,1.0,0.0,0.0,21.0,1.0,9.0,1.0,23.0,18.0,8.0,14.0,0.0,5.0,1.0,370.0,2012117873.0,0.42857142857142855,0.23809523809523808,PHI,CIN,2012,0.14285714285714285,0.23809523809523808,12/13,2012-12/13-PHI,2012-14-PHI,0.0,0.0,0.0,
PIT-2012121611,2,1,0,24,0,3,1,0,0,11,0,1,21.0,16,6,24,6,1,7,3,0,0,14,513,2012121611,2,1,0,27,0,2,0,1,0,12,0,1,24,16,7,20,5,0,9,2,0,0,12,456,2012117871,0.4444444444444444,0.3333333333333333,2.0,1.0,0.0,24.0,0.0,3.0,1.0,0.0,0.0,11.0,0.0,1.0,21.0,16.0,6.0,24.0,6.0,1.0,7.0,3.0,0.0,0.0,513.0,2012121611.0,2.0,1.0,0.0,20.0,3.0,8.0,2.0,22.0,12.0,11.0,30.0,0.0,6.0,3.0,481.0,2012117774.0,0.4,0.3,PIT,DAL,2012,0.18518518518518517,0.15,12/16,2012-12/16-PIT,2012-14-PIT,0.5,0.0,0.0,
SD-2012121609,2,0,0,21,0,1,0,0,0,9,0,0,21.0,8,1,7,6,1,7,1,0,0,14,239,2012121609,1,0,0,23,0,1,1,0,0,10,0,2,25,19,9,15,7,0,6,1,0,0,12,392,2012117874,0.43478260869565216,0.2608695652173913,2.0,0.0,0.0,21.0,0.0,1.0,0.0,0.0,0.0,9.0,0.0,0.0,21.0,8.0,1.0,7.0,6.0,1.0,7.0,1.0,0.0,0.0,239.0,2012121609.0,0.0,0.0,0.0,17.0,2.0,8.0,1.0,24.0,9.0,8.0,23.0,0.0,5.0,2.0,414.0,2012117903.0,0.47058823529411764,0.29411764705882354,SD,CAR,2012,0.30434782608695654,0.17647058823529413,12/16,2012-12/16-SD,2012-14-SD,0.0,0.0,0.0,
SEA-2012121610,2,0,0,21,1,4,3,0,0,6,1,3,19.0,10,12,49,2,0,2,6,0,0,14,536,2012121610,2,0,0,22,0,3,1,0,0,8,0,1,22,10,7,33,5,0,6,4,0,0,12,490,2012117873,0.36363636363636365,0.2727272727272727,2.0,0.0,0.0,21.0,1.0,4.0,3.0,0.0,0.0,6.0,1.0,3.0,19.0,10.0,12.0,49.0,2.0,0.0,2.0,6.0,0.0,0.0,536.0,2012121610.0,1.0,0.0,0.0,24.0,1.0,10.0,1.0,27.0,22.0,4.0,15.0,1.0,5.0,1.0,404.0,2012117872.0,0.4166666666666667,0.20833333333333334,SEA,BUF,2012,0.22727272727272727,0.25,12/16,2012-12/16-SEA,2012-14-SEA,0.0,0.0,0.0,
SF-2012121613,3,0,0,33,0,5,3,0,0,9,1,2,25.0,14,13,41,5,1,5,5,0,0,14,609,2012121613,2,0,0,22,0,2,2,0,0,9,0,1,22,9,12,21,4,1,5,2,0,0,12,429,2012117873,0.4090909090909091,0.22727272727272727,3.0,0.0,0.0,33.0,0.0,5.0,3.0,0.0,0.0,9.0,1.0,2.0,25.0,14.0,13.0,41.0,5.0,1.0,5.0,5.0,0.0,0.0,609.0,2012121613.0,2.0,1.0,0.0,24.0,1.0,10.0,1.0,28.0,14.0,6.0,19.0,0.0,7.0,2.0,453.0,2012117803.0,0.4166666666666667,0.2916666666666667,SF,NE,2012,0.18181818181818182,0.20833333333333334,12/16,2012-12/16-SF,2012-14-SF,0.0,0.0,0.0,
STL-2012121603,3,1,0,23,0,2,0,0,1,12,1,0,35.0,22,6,28,4,0,10,4,1,1,14,488,2012121603,1,0,0,25,0,1,0,0,1,11,0,1,24,14,7,12,7,0,6,1,0,0,12,416,2012117873,0.44,0.24,3.0,1.0,0.0,23.0,0.0,2.0,0.0,0.0,1.0,12.0,1.0,0.0,35.0,22.0,6.0,28.0,4.0,0.0,10.0,4.0,1.0,1.0,488.0,2012121603.0,3.0,0.0,0.0,22.0,2.0,10.0,1.0,25.0,16.0,10.0,27.0,0.0,5.0,3.0,467.0,2012117870.0,0.45454545454545453,0.22727272727272727,STL,MIN,2012,0.28,0.18181818181818182,12/16,2012-12/16-STL,2012-14-STL,0.0,0.0,0.0,
TB-2012121602,3,0,0,25,0,0,0,0,0,12,0,0,33.0,24,0,0,5,1,8,0,0,0,14,496,2012121602,1,0,0,22,0,2,0,1,1,10,0,2,22,18,13,24,5,0,6,2,0,0,12,423,2012117874,0.45454545454545453,0.2727272727272727,3.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,33.0,24.0,0.0,0.0,5.0,1.0,8.0,0.0,0.0,0.0,496.0,2012121602.0,3.0,0.0,0.0,26.0,3.0,7.0,1.0,21.0,13.0,14.0,34.0,1.0,4.0,4.0,534.0,2012115440.0,0.2692307692307692,0.15384615384615385,TB,NO,2012,0.22727272727272727,0.15384615384615385,12/16,2012-12/16-TB,2012-14-TB,0.0,0.0,0.0,
TEN-2012121700,0,0,0,28,0,2,0,1,0,11,0,0,22.0,9,6,14,10,1,5,2,0,0,14,395,2012121700,1,0,0,24,0,1,2,1,0,11,0,2,26,20,12,17,4,0,9,1,0,0,12,469,2012117871,0.4583333333333333,0.375,0.0,0.0,0.0,28.0,0.0,2.0,0.0,1.0,0.0,11.0,0.0,0.0,22.0,9.0,6.0,14.0,10.0,1.0,5.0,2.0,0.0,0.0,395.0,2012121700.0,2.0,0.0,0.0,25.0,2.0,10.0,1.0,22.0,17.0,7.0,17.0,0.0,4.0,2.0,374.0,2012117769.0,0.4,0.16,TEN,NYJ,2012,0.16666666666666666,0.28,12/17,2012-12/17-TEN,2012-14-TEN,0.0,0.0,0.0,
WAS-2012121604,4,1,0,27,0,5,0,1,0,10,0,1,24.0,12,9,38,5,1,4,5,0,0,14,467,2012121604,2,0,0,22,0,3,0,1,0,8,0,1,22,10,9,28,4,0,7,3,0,0,12,498,2012117800,0.36363636363636365,0.3181818181818182,4.0,1.0,0.0,27.0,0.0,5.0,0.0,1.0,0.0,10.0,0.0,1.0,24.0,12.0,9.0,38.0,5.0,1.0,4.0,5.0,0.0,0.0,467.0,2012121604.0,2.0,1.0,0.0,24.0,1.0,11.0,0.0,24.0,14.0,5.0,12.0,0.0,7.0,1.0,501.0,2012117871.0,0.4583333333333333,0.2916666666666667,WAS,CLE,2012,0.18181818181818182,0.25,12/16,2012-12/16-WAS,2012-14-WAS,0.0,0.0,0.0,
ARI-2012122312,0,0,0,26,0,0,1,1,0,12,0,2,25.0,23,7,18,8,0,9,2,0,0,15,312,2012122312,1,0,0,27,0,1,0,0,0,10,0,1,19,17,5,12,8,0,4,1,0,0,13,288,2012120907,0.37037037037037035,0.14814814814814814,0.0,0.0,0.0,26.0,0.0,0.0,1.0,1.0,0.0,12.0,0.0,2.0,25.0,23.0,7.0,18.0,8.0,0.0,9.0,2.0,0.0,0.0,312.0,2012122312.0,3.0,0.0,0.0,22.0,2.0,9.0,0.0,25.0,12.0,5.0,21.0,1.0,6.0,3.0,429.0,2012120901.0,0.4090909090909091,0.2727272727272727,ARI,CHI,2012,0.2962962962962963,0.22727272727272727,12/23,2012-12/23-ARI,2012-15-ARI,0.0,0.0,0.0,
ATL-2012122200,4,2,0,21,0,4,1,0,0,8,0,1,19.0,7,7,31,4,0,5,4,0,0,15,404,2012122200,2,0,0,20,0,2,1,0,0,8,0,1,20,12,8,27,4,2,6,3,0,0,13,396,2012118469,0.4,0.3,4.0,2.0,0.0,21.0,0.0,4.0,1.0,0.0,0.0,8.0,0.0,1.0,19.0,7.0,7.0,31.0,4.0,0.0,5.0,4.0,0.0,0.0,404.0,2012122200.0,2.0,0.0,0.0,27.0,3.0,11.0,1.0,23.0,16.0,9.0,26.0,0.0,5.0,3.0,380.0,2012120908.0,0.4074074074074074,0.18518518518518517,ATL,DET,2012,0.2,0.2222222222222222,12/22,2012-12/22-ATL,2012-15-ATL,0.0,0.0,0.0,
BAL-2012122309,3,0,0,21,0,3,4,0,0,8,0,4,24.0,12,15,39,2,4,3,4,0,0,15,631,2012122309,3,1,0,25,0,2,0,0,0,11,0,1,23,16,6,23,5,1,6,3,0,0,13,498,2012120905,0.44,0.24,3.0,0.0,0.0,21.0,0.0,3.0,4.0,0.0,0.0,8.0,0.0,4.0,24.0,12.0,15.0,39.0,2.0,4.0,3.0,4.0,0.0,0.0,631.0,2012122309.0,3.0,0.0,0.0,21.0,2.0,9.0,1.0,24.0,10.0,7.0,23.0,1.0,4.0,2.0,508.0,2012120937.0,0.42857142857142855,0.19047619047619047,BAL,NYG,2012,0.2,0.14285714285714285,12/23,2012-12/23-BAL,2012-15-BAL,0.3333333333333333,0.0,0.0,
BUF-2012122302,3,0,0,21,0,1,0,1,0,11,0,1,25.0,18,5,10,4,0,10,1,0,0,15,439,2012122302,4,1,0,24,0,2,0,1,0,10,0,1,24,12,9,23,5,0,4,2,0,0,13,474,2012120908,0.4166666666666667,0.16666666666666666,3.0,0.0,0.0,21.0,0.0,1.0,0.0,1.0,0.0,11.0,0.0,1.0,25.0,18.0,5.0,10.0,4.0,0.0,10.0,1.0,0.0,0.0,439.0,2012122302.0,1.0,0.0,0.0,19.0,1.0,8.0,2.0,22.0,13.0,9.0,19.0,1.0,6.0,2.0,383.0,2012120907.0,0.42105263157894735,0.3157894736842105,BUF,MIA,2012,0.20833333333333334,0.21052631578947367,12/23,2012-12/23-BUF,2012-15-BUF,0.25,0.0,0.0,
CAR-2012122301,4,1,0,21,0,2,0,1,1,8,1,1,22.0,13,10,17,4,3,7,2,0,0,15,354,2012122301,2,0,0,17,0,3,1,0,0,8,0,1,23,13,7,27,3,0,4,3,0,0,13,470,2012120906,0.47058823529411764,0.23529411764705882,4.0,1.0,0.0,21.0,0.0,2.0,0.0,1.0,1.0,8.0,1.0,1.0,22.0,13.0,10.0,17.0,4.0,3.0,7.0,2.0,0.0,0.0,354.0,2012122301.0,1.0,0.0,0.0,20.0,1.0,8.0,2.0,24.0,14.0,9.0,15.0,1.0,5.0,1.0,397.0,2012120807.0,0.4,0.25,CAR,OAK,2012,0.17647058823529413,0.15,12/23,2012-12/23-CAR,2012-15-CAR,0.0,0.0,0.0,
CHI-2012122312,2,1,0,28,0,2,1,0,0,10,0,0,22.0,15,5,20,9,2,7,3,0,0,15,474,2012122312,2,0,0,21,0,1,0,0,0,9,0,1,24,16,5,18,5,0,6,2,0,0,13,418,2012120901,0.42857142857142855,0.2857142857142857,2.0,1.0,0.0,28.0,0.0,2.0,1.0,0.0,0.0,10.0,0.0,0.0,22.0,15.0,5.0,20.0,9.0,2.0,7.0,3.0,0.0,0.0,474.0,2012122312.0,2.0,0.0,0.0,28.0,2.0,12.0,1.0,27.0,17.0,9.0,26.0,0.0,7.0,3.0,437.0,2012120907.0,0.42857142857142855,0.25,CHI,ARI,2012,0.23809523809523808,0.17857142857142858,12/23,2012-12/23-CHI,2012-15-CHI,0.0,0.0,0.0,
CIN-2012122303,2,0,0,27,0,0,0,2,1,10,1,2,26.0,18,12,6,6,0,9,0,0,0,15,274,2012122303,2,0,0,23,0,2,2,0,0,7,0,2,25,15,10,24,3,2,4,2,0,0,13,377,2012120807,0.30434782608695654,0.17391304347826086,2.0,0.0,0.0,27.0,0.0,0.0,0.0,2.0,1.0,10.0,1.0,2.0,26.0,18.0,12.0,6.0,6.0,0.0,9.0,0.0,0.0,0.0,274.0,2012122303.0,2.0,0.0,0.0,25.0,2.0,9.0,2.0,25.0,18.0,11.0,24.0,1.0,6.0,2.0,415.0,2012120907.0,0.36,0.24,CIN,PIT,2012,0.13043478260869565,0.24,12/23,2012-12/23-CIN,2012-15-CIN,0.0,0.0,0.0,
