offenseTeam,3rdDown,3rdDownSuccess,Drive,FirstDown,Kicker_Pts,TwoPointConv,Week,gameid,3rdDown_rolling5,3rdDownSuccess_rolling5,CompletePass_rolling5,Drive_rolling5,ExPointBad_rolling5,ExPointGood_rolling5,FG_30_rolling5,FG_40_rolling5,FG_50_rolling5,FG_range_rolling5,FieldGoalBad_rolling5,FieldGoalGood_rolling5,FirstDown_rolling5,IncompletePass_rolling5,Kicker_Pts_rolling5,PointsScored_rolling5,Punt_rolling5,QB Kneel_rolling5,RedZone_rolling5,Touchdown_rolling5,TwoPointConv_rolling5,TwoPointGood_rolling5,Yards.Gained_rolling5,FG_range_per_drive,RZ_per_drive,DEF_3rdDownSuccess,DEF_FirstDown,DEF_Yards.Gained,DEF_3rdDown_rolling5,DEF_3rdDownSuccess_rolling5,DEF_CompletePass_rolling5,DEF_Drive_rolling5,DEF_ExPointGood_rolling5,DEF_FG_range_rolling5,DEF_FieldGoalGood_rolling5,DEF_FirstDown_rolling5,DEF_IncompletePass_rolling5,DEF_Kicker_Pts_rolling5,DEF_PointsScored_rolling5,DEF_RedZone_rolling5,DEF_Touchdown_rolling5,DEF_Yards.Gained_rolling5,DEF_FG_range_per_drive,DEF_RZ_per_drive,offenseTeam,defenseTeam,Season,punts_per_drive,DEF_punts_per_drive,date,mergeCode,mergeCode2,3rdDown_rate,Completion_pct,DEF_Completion_pct,TwoPoint_conv_rate
BAL-2015121313,0,0,19,27.0,6,0,13,2015121313,2,0,0,24,0,1,1,0,0,10,0,1,26,15,10,17,5,0,6,1,0,0,427,0.4166666666666667,0.25,0.0,27.0,314.0,2.0,1.0,0.0,21.0,1.0,9.0,2.0,24.0,18.0,8.0,21.0,7.0,2.0,465.0,0.42857142857142855,0.3333333333333333,BAL,SEA,2015,0.20833333333333334,0.19047619047619047,12/13,2015-12/13-BAL,2015-13-BAL,0.0,0.0,0.0,
BUF-2015121300,3,2,26,26.0,9,0,13,2015121300,2,0,0,25,0,1,1,1,0,10,0,1,23,15,10,20,6,0,5,2,0,0,458,0.4,0.2,2.0,26.0,499.0,3.0,1.0,0.0,25.0,3.0,11.0,1.0,25.0,16.0,8.0,33.0,7.0,4.0,517.0,0.44,0.28,BUF,PHI,2015,0.24,0.24,12/13,2015-12/13-BUF,2015-13-BUF,0.0,0.0,0.0,
CAR-2015121307,3,1,24,20.0,8,0,13,2015121307,2,0,0,22,0,3,0,1,0,8,0,2,24,12,12,35,3,1,5,4,0,0,419,0.36363636363636365,0.22727272727272727,1.0,20.0,436.0,3.0,0.0,0.0,21.0,2.0,9.0,1.0,23.0,11.0,7.0,23.0,6.0,2.0,428.0,0.42857142857142855,0.2857142857142857,CAR,ATL,2015,0.13636363636363635,0.14285714285714285,12/13,2015-12/13-CAR,2015-13-CAR,0.0,0.0,0.0,
CHI-2015121306,3,1,20,24.0,11,0,13,2015121306,2,0,0,23,0,2,1,0,0,9,0,1,22,12,11,24,5,0,6,2,0,0,438,0.391304347826087,0.2608695652173913,1.0,24.0,495.0,3.0,0.0,0.0,23.0,2.0,10.0,1.0,24.0,15.0,9.0,23.0,7.0,2.0,436.0,0.43478260869565216,0.30434782608695654,CHI,WAS,2015,0.21739130434782608,0.17391304347826086,12/13,2015-12/13-CHI,2015-13-CHI,0.0,0.0,0.0,
CIN-2015121302,1,0,20,22.0,13,0,13,2015121302,1,0,0,21,0,2,0,1,0,9,0,2,22,13,9,26,3,0,6,3,0,0,420,0.42857142857142855,0.2857142857142857,0.0,22.0,483.0,2.0,0.0,0.0,24.0,2.0,10.0,0.0,23.0,14.0,5.0,26.0,5.0,3.0,503.0,0.4166666666666667,0.20833333333333334,CIN,PIT,2015,0.14285714285714285,0.16666666666666666,12/13,2015-12/13-CIN,2015-13-CIN,0.0,0.0,0.0,
CLE-2015121310,4,0,23,32.0,10,0,13,2015121310,2,0,0,20,0,1,1,0,0,9,0,1,25,15,7,15,4,0,6,1,0,0,457,0.45,0.3,0.0,32.0,539.0,2.0,0.0,0.0,22.0,1.0,8.0,1.0,27.0,13.0,9.0,22.0,4.0,2.0,482.0,0.36363636363636365,0.18181818181818182,CLE,SF,2015,0.2,0.18181818181818182,12/13,2015-12/13-CLE,2015-13-CLE,0.0,0.0,0.0,
DAL-2015121312,1,0,23,20.0,1,0,13,2015121312,0,0,0,20,0,0,1,0,0,9,0,1,21,13,8,15,4,0,6,1,0,0,326,0.45,0.3,0.0,20.0,333.0,1.0,0.0,0.0,24.0,1.0,9.0,1.0,22.0,14.0,6.0,16.0,5.0,2.0,373.0,0.375,0.20833333333333334,DAL,GB,2015,0.2,0.25,12/13,2015-12/13-DAL,2015-13-DAL,,0.0,0.0,
DEN-2015121311,2,1,27,26.0,16,0,13,2015121311,2,1,0,25,0,1,1,0,0,10,0,1,26,16,7,16,6,0,7,1,0,0,368,0.4,0.28,1.0,26.0,345.0,2.0,0.0,0.0,23.0,1.0,9.0,2.0,23.0,14.0,10.0,21.0,5.0,2.0,387.0,0.391304347826087,0.21739130434782608,DEN,OAK,2015,0.24,0.17391304347826086,12/13,2015-12/13-DEN,2015-13-DEN,0.5,0.0,0.0,
DET-2015121309,1,0,21,29.0,2,0,13,2015121309,2,0,0,22,0,2,0,0,0,9,0,1,25,13,9,24,5,0,5,2,0,0,421,0.4090909090909091,0.22727272727272727,0.0,29.0,485.0,2.0,0.0,0.0,24.0,2.0,10.0,1.0,25.0,12.0,9.0,24.0,7.0,2.0,495.0,0.4166666666666667,0.2916666666666667,DET,STL,2015,0.22727272727272727,0.20833333333333334,12/13,2015-12/13-DET,2015-13-DET,0.0,0.0,0.0,
GB-2015121312,3,0,24,31.0,4,0,13,2015121312,2,0,0,24,0,2,0,1,0,10,0,1,26,21,10,24,6,1,7,2,0,0,462,0.4166666666666667,0.2916666666666667,0.0,31.0,496.0,1.0,0.0,0.0,21.0,1.0,8.0,1.0,23.0,14.0,11.0,20.0,5.0,2.0,400.0,0.38095238095238093,0.23809523809523808,GB,DAL,2015,0.25,0.23809523809523808,12/13,2015-12/13-GB,2015-13-GB,0.0,0.0,0.0,
HOU-2015121303,0,0,24,18.0,7,0,13,2015121303,2,0,0,24,0,1,0,0,0,11,0,1,23,15,4,17,6,2,6,2,0,0,400,0.4583333333333333,0.25,0.0,18.0,267.0,1.0,0.0,0.0,26.0,1.0,10.0,1.0,22.0,17.0,9.0,19.0,7.0,2.0,403.0,0.38461538461538464,0.2692307692307692,HOU,NE,2015,0.25,0.23076923076923078,12/13,2015-12/13-HOU,2015-13-HOU,0.0,0.0,0.0,
IND-2015121304,1,0,28,24.0,9,0,13,2015121304,2,0,0,23,0,1,1,0,0,10,0,2,21,16,9,23,5,1,6,2,0,0,436,0.43478260869565216,0.2608695652173913,0.0,24.0,429.0,3.0,0.0,0.0,24.0,2.0,10.0,1.0,24.0,15.0,8.0,24.0,8.0,3.0,456.0,0.4166666666666667,0.3333333333333333,IND,JAC,2015,0.21739130434782608,0.20833333333333334,12/13,2015-12/13-IND,2015-13-IND,0.0,0.0,0.0,
JAC-2015121304,1,0,27,24.0,9,0,13,2015121304,1,0,0,24,0,2,1,0,0,9,0,2,23,16,11,31,4,0,7,3,0,0,397,0.375,0.2916666666666667,0.0,24.0,411.0,2.0,0.0,0.0,23.0,2.0,10.0,1.0,24.0,17.0,9.0,27.0,8.0,3.0,436.0,0.43478260869565216,0.34782608695652173,JAC,IND,2015,0.16666666666666666,0.13043478260869565,12/13,2015-12/13-JAC,2015-13-JAC,0.0,0.0,0.0,
KC-2015121305,2,0,17,24.0,8,0,13,2015121305,1,0,0,22,0,2,1,1,0,7,0,2,20,10,12,25,4,1,3,2,0,0,405,0.3181818181818182,0.13636363636363635,0.0,24.0,422.0,2.0,0.0,0.0,20.0,1.0,7.0,1.0,23.0,12.0,9.0,21.0,4.0,2.0,428.0,0.35,0.2,KC,SD,2015,0.18181818181818182,0.15,12/13,2015-12/13-KC,2015-13-KC,0.0,0.0,0.0,
MIA-2015121400,2,0,23,22.0,6,0,13,2015121400,1,0,0,24,0,2,0,0,0,10,0,0,21,15,4,18,7,0,6,2,0,0,418,0.4166666666666667,0.25,0.0,22.0,528.0,1.0,0.0,0.0,23.0,2.0,10.0,2.0,23.0,15.0,11.0,26.0,6.0,2.0,547.0,0.43478260869565216,0.2608695652173913,MIA,NYG,2015,0.2916666666666667,0.17391304347826086,12/14,2015-12/14-MIA,2015-13-MIA,0.0,0.0,0.0,
MIN-2015121000,5,0,18,28.0,11,0,13,2015121000,2,0,0,19,0,1,1,0,0,8,0,1,23,12,8,18,4,0,5,2,0,0,432,0.42105263157894735,0.2631578947368421,0.0,28.0,496.0,2.0,0.0,0.0,22.0,1.0,10.0,1.0,24.0,16.0,8.0,18.0,6.0,2.0,465.0,0.45454545454545453,0.2727272727272727,MIN,ARI,2015,0.21052631578947367,0.18181818181818182,12/10,2015-12/10-MIN,2015-13-MIN,0.0,0.0,0.0,
NE-2015121303,4,1,25,18.0,11,0,13,2015121303,2,0,0,25,0,3,0,0,0,11,0,1,24,18,9,28,6,1,6,3,0,0,487,0.44,0.24,1.0,18.0,468.0,1.0,0.0,0.0,23.0,1.0,9.0,1.0,22.0,15.0,9.0,17.0,6.0,1.0,410.0,0.391304347826087,0.2608695652173913,NE,HOU,2015,0.24,0.2608695652173913,12/13,2015-12/13-NE,2015-13-NE,0.0,0.0,0.0,
NO-2015121308,4,0,19,26.0,6,0,13,2015121308,3,0,0,21,0,2,0,0,0,9,0,0,24,14,5,21,4,0,7,2,0,0,423,0.42857142857142855,0.3333333333333333,0.0,26.0,395.0,1.0,0.0,0.0,20.0,1.0,9.0,2.0,24.0,13.0,11.0,20.0,5.0,1.0,409.0,0.45,0.25,NO,TB,2015,0.19047619047619047,0.2,12/13,2015-12/13-NO,2015-13-NO,0.0,0.0,0.0,
NYG-2015121400,3,0,24,26.0,10,0,13,2015121400,2,0,0,23,0,2,1,0,0,9,0,2,23,18,11,23,4,0,7,2,0,0,464,0.391304347826087,0.30434782608695654,0.0,26.0,490.0,2.0,0.0,0.0,24.0,2.0,10.0,1.0,28.0,13.0,8.0,24.0,7.0,3.0,475.0,0.4166666666666667,0.2916666666666667,NYG,MIA,2015,0.17391304347826086,0.16666666666666666,12/14,2015-12/14-NYG,2015-13-NYG,0.0,0.0,0.0,
NYJ-2015121301,2,0,20,26.0,18,0,13,2015121301,1,0,0,24,0,2,1,0,0,10,0,1,25,17,9,27,5,0,5,3,0,0,486,0.4166666666666667,0.20833333333333334,0.0,26.0,447.0,2.0,0.0,0.0,21.0,2.0,8.0,2.0,23.0,12.0,10.0,29.0,4.0,3.0,416.0,0.38095238095238093,0.19047619047619047,NYJ,TEN,2015,0.20833333333333334,0.14285714285714285,12/13,2015-12/13-NYJ,2015-13-NYJ,0.0,0.0,0.0,
OAK-2015121311,3,0,28,18.0,4,1,13,2015121311,3,0,0,23,0,1,0,0,0,9,0,0,23,16,5,18,5,1,4,2,0,0,420,0.391304347826087,0.17391304347826086,0.0,18.0,237.0,2.0,0.0,0.0,25.0,1.0,9.0,2.0,21.0,18.0,11.0,18.0,5.0,1.0,338.0,0.36,0.2,OAK,DEN,2015,0.21739130434782608,0.24,12/13,2015-12/13-OAK,2015-13-OAK,0.0,0.0,0.0,
PHI-2015121300,3,0,27,27.0,13,0,13,2015121300,2,0,0,25,0,2,0,0,0,10,0,1,27,13,7,18,6,0,7,2,0,0,427,0.4,0.28,0.0,27.0,530.0,2.0,0.0,0.0,25.0,2.0,11.0,1.0,24.0,17.0,9.0,23.0,6.0,2.0,477.0,0.44,0.24,PHI,BUF,2015,0.24,0.2,12/13,2015-12/13-PHI,2015-13-PHI,0.0,0.0,0.0,
PIT-2015121302,1,0,21,24.0,17,0,13,2015121302,2,0,0,24,0,2,2,1,0,9,0,3,25,18,14,33,2,1,6,3,1,0,561,0.375,0.25,0.0,24.0,388.0,2.0,0.0,0.0,22.0,1.0,9.0,1.0,23.0,14.0,8.0,17.0,5.0,1.0,424.0,0.4090909090909091,0.22727272727272727,PIT,CIN,2015,0.08333333333333333,0.18181818181818182,12/13,2015-12/13-PIT,2015-13-PIT,0.0,0.0,0.0,0.0
SD-2015121305,1,0,18,22.0,6,0,13,2015121305,1,0,0,20,0,1,0,0,0,9,0,1,22,17,6,13,5,0,7,1,0,0,360,0.45,0.35,0.0,22.0,412.0,2.0,0.0,0.0,22.0,0.0,10.0,0.0,26.0,20.0,4.0,14.0,7.0,2.0,386.0,0.45454545454545453,0.3181818181818182,SD,KC,2015,0.25,0.18181818181818182,12/13,2015-12/13-SD,2015-13-SD,0.0,0.0,0.0,
SEA-2015121313,5,1,20,22.0,5,0,13,2015121313,3,1,0,22,0,3,0,0,0,8,0,0,24,10,5,33,4,2,5,4,0,0,531,0.36363636363636365,0.22727272727272727,1.0,22.0,472.0,2.0,0.0,0.0,24.0,2.0,9.0,1.0,22.0,16.0,7.0,21.0,7.0,2.0,394.0,0.375,0.2916666666666667,SEA,BAL,2015,0.18181818181818182,0.25,12/13,2015-12/13-SEA,2015-13-SEA,0.3333333333333333,0.0,0.0,
SF-2015121310,0,0,22,21.0,5,0,13,2015121310,1,0,0,21,0,1,0,0,0,10,0,1,21,12,5,14,6,0,6,1,0,0,446,0.47619047619047616,0.2857142857142857,0.0,21.0,332.0,1.0,0.0,0.0,20.0,2.0,7.0,2.0,21.0,11.0,9.0,28.0,5.0,3.0,399.0,0.35,0.25,SF,CLE,2015,0.2857142857142857,0.15,12/13,2015-12/13-SF,2015-13-SF,0.0,0.0,0.0,
STL-2015121309,3,0,22,19.0,2,0,13,2015121309,1,0,0,25,0,1,0,0,0,10,0,0,21,17,3,11,6,0,6,1,0,0,356,0.4,0.24,0.0,19.0,366.0,2.0,0.0,0.0,23.0,1.0,10.0,0.0,21.0,15.0,7.0,16.0,7.0,2.0,370.0,0.43478260869565216,0.30434782608695654,STL,DET,2015,0.24,0.2608695652173913,12/13,2015-12/13-STL,2015-13-STL,0.0,0.0,0.0,
TB-2015121308,2,0,18,23.0,8,0,13,2015121308,2,0,0,20,0,2,1,0,0,9,0,1,26,15,8,20,3,1,7,2,0,0,434,0.45,0.35,0.0,23.0,371.0,3.0,0.0,0.0,22.0,3.0,9.0,1.0,24.0,11.0,9.0,32.0,5.0,4.0,506.0,0.4090909090909091,0.22727272727272727,TB,NO,2015,0.15,0.13636363636363635,12/13,2015-12/13-TB,2015-13-TB,0.0,0.0,0.0,
TEN-2015121301,3,1,21,20.0,0,1,13,2015121301,3,0,0,22,0,1,0,0,0,10,0,0,21,15,4,17,5,0,8,2,0,0,430,0.45454545454545453,0.36363636363636365,1.0,20.0,379.0,2.0,0.0,0.0,25.0,1.0,10.0,1.0,22.0,18.0,6.0,16.0,7.0,1.0,431.0,0.4,0.28,TEN,NYJ,2015,0.22727272727272727,0.28,12/13,2015-12/13-TEN,2015-13-TEN,0.0,0.0,0.0,
WAS-2015121306,4,0,21,22.0,7,0,13,2015121306,2,0,0,23,0,2,1,1,0,9,0,2,20,9,11,25,4,0,6,2,0,0,476,0.391304347826087,0.2608695652173913,0.0,22.0,444.0,2.0,0.0,0.0,24.0,1.0,11.0,1.0,23.0,15.0,6.0,18.0,7.0,2.0,450.0,0.4583333333333333,0.2916666666666667,WAS,CHI,2015,0.17391304347826086,0.25,12/13,2015-12/13-WAS,2015-13-WAS,0.0,0.0,0.0,
ARI-2015122001,3,0,24,26.0,9,0,14,2015122001,3,0,0,22,0,2,1,0,0,9,0,2,26,14,9,28,4,2,5,3,0,0,513,0.4090909090909091,0.22727272727272727,0.0,26.0,575.0,3.0,1.0,0.0,24.0,4.0,10.0,1.0,26.0,16.0,8.0,36.0,7.0,4.0,553.0,0.4166666666666667,0.2916666666666667,ARI,PHI,2015,0.18181818181818182,0.20833333333333334,12/20,2015-12/20-ARI,2015-14-ARI,0.0,0.0,0.0,
ATL-2015122003,1,0,23,26.0,12,0,14,2015122003,2,0,0,21,0,1,1,0,0,9,0,1,26,17,7,15,4,0,7,1,0,0,398,0.42857142857142855,0.3333333333333333,0.0,26.0,414.0,2.0,0.0,0.0,24.0,2.0,10.0,1.0,24.0,16.0,9.0,24.0,8.0,2.0,448.0,0.4166666666666667,0.3333333333333333,ATL,JAC,2015,0.19047619047619047,0.20833333333333334,12/20,2015-12/20-ATL,2015-14-ATL,0.0,0.0,0.0,
BAL-2015122006,2,1,21,25.0,2,0,14,2015122006,1,0,0,23,0,1,1,0,0,10,0,1,26,16,9,18,5,0,6,2,0,0,444,0.43478260869565216,0.2608695652173913,1.0,25.0,539.0,2.0,0.0,0.0,21.0,1.0,9.0,0.0,26.0,18.0,4.0,17.0,6.0,2.0,448.0,0.42857142857142855,0.2857142857142857,BAL,KC,2015,0.21739130434782608,0.19047619047619047,12/20,2015-12/20-BAL,2015-14-BAL,0.0,0.0,0.0,
BUF-2015122007,2,1,19,23.0,5,1,14,2015122007,2,0,0,23,0,1,1,0,0,10,0,1,23,15,8,22,5,0,5,2,0,0,497,0.43478260869565216,0.21739130434782608,1.0,23.0,522.0,2.0,0.0,0.0,22.0,2.0,10.0,1.0,25.0,16.0,9.0,24.0,6.0,2.0,448.0,0.45454545454545453,0.2727272727272727,BUF,WAS,2015,0.21739130434782608,0.18181818181818182,12/20,2015-12/20-BUF,2015-14-BUF,0.0,0.0,0.0,
CAR-2015122000,5,0,30,29.0,12,0,14,2015122000,3,0,0,24,0,4,0,1,0,9,0,2,25,14,13,37,4,1,5,4,0,0,478,0.375,0.20833333333333334,0.0,29.0,613.0,2.0,0.0,0.0,24.0,3.0,11.0,1.0,25.0,15.0,10.0,28.0,7.0,3.0,568.0,0.4583333333333333,0.2916666666666667,CAR,NYG,2015,0.16666666666666666,0.20833333333333334,12/20,2015-12/20-CAR,2015-14-CAR,0.0,0.0,0.0,
CHI-2015122002,3,1,20,25.0,7,0,14,2015122002,2,0,0,22,0,1,0,0,0,9,0,1,24,13,9,20,5,0,5,2,0,0,446,0.4090909090909091,0.22727272727272727,1.0,25.0,492.0,2.0,0.0,0.0,20.0,2.0,8.0,2.0,24.0,13.0,10.0,24.0,5.0,2.0,462.0,0.4,0.25,CHI,MIN,2015,0.22727272727272727,0.15,12/20,2015-12/20-CHI,2015-14-CHI,0.0,0.0,0.0,
CIN-2015122012,2,1,29,22.0,6,0,14,2015122012,2,0,0,22,0,3,0,0,0,9,0,1,21,10,9,29,4,0,5,3,0,0,421,0.4090909090909091,0.22727272727272727,1.0,22.0,337.0,2.0,0.0,0.0,23.0,2.0,9.0,1.0,27.0,11.0,8.0,24.0,5.0,3.0,459.0,0.391304347826087,0.21739130434782608,CIN,SF,2015,0.18181818181818182,0.21739130434782608,12/20,2015-12/20-CIN,2015-14-CIN,0.0,0.0,0.0,
CLE-2015122008,2,0,14,18.0,7,0,14,2015122008,2,0,0,19,0,1,1,0,0,9,0,1,24,14,8,16,3,0,6,1,0,0,479,0.47368421052631576,0.3157894736842105,0.0,18.0,402.0,1.0,0.0,0.0,19.0,0.0,9.0,1.0,22.0,16.0,6.0,13.0,6.0,1.0,423.0,0.47368421052631576,0.3157894736842105,CLE,SEA,2015,0.15789473684210525,0.21052631578947367,12/20,2015-12/20-CLE,2015-14-CLE,0.0,0.0,0.0,
DAL-2015121900,1,1,24,22.0,16,0,14,2015121900,1,0,0,21,0,1,1,0,0,9,0,2,22,14,8,17,4,0,6,1,0,0,370,0.42857142857142855,0.2857142857142857,1.0,22.0,475.0,2.0,0.0,0.0,24.0,1.0,10.0,1.0,23.0,19.0,6.0,16.0,6.0,1.0,461.0,0.4166666666666667,0.25,DAL,NYJ,2015,0.19047619047619047,0.25,12/19,2015-12/19-DAL,2015-14-DAL,0.0,0.0,0.0,
DEN-2015122010,3,0,29,29.0,3,0,14,2015122010,2,0,0,26,0,1,1,0,0,10,0,1,26,15,8,19,6,0,7,2,0,0,419,0.38461538461538464,0.2692307692307692,0.0,29.0,479.0,2.0,0.0,0.0,24.0,1.0,10.0,0.0,23.0,14.0,5.0,23.0,6.0,3.0,492.0,0.4166666666666667,0.25,DEN,PIT,2015,0.23076923076923078,0.16666666666666666,12/20,2015-12/20-DEN,2015-14-DEN,0.0,0.0,0.0,
DET-2015122100,3,0,20,22.0,7,0,14,2015122100,2,0,0,21,0,3,0,0,0,9,0,1,25,11,9,27,5,1,5,3,0,0,462,0.42857142857142855,0.23809523809523808,0.0,22.0,542.0,3.0,0.0,0.0,21.0,3.0,8.0,1.0,24.0,9.0,8.0,32.0,4.0,4.0,493.0,0.38095238095238093,0.19047619047619047,DET,NO,2015,0.23809523809523808,0.14285714285714285,12/21,2015-12/21-DET,2015-14-DET,0.0,0.0,0.0,
GB-2015122009,1,0,28,21.0,15,0,14,2015122009,1,0,0,24,0,2,0,1,0,9,0,2,25,19,12,25,5,1,6,2,0,0,450,0.375,0.25,0.0,21.0,434.0,2.0,0.0,0.0,25.0,1.0,9.0,2.0,23.0,16.0,9.0,19.0,5.0,2.0,374.0,0.36,0.2,GB,OAK,2015,0.20833333333333334,0.16,12/20,2015-12/20-GB,2015-14-GB,0.0,0.0,0.0,
HOU-2015122004,3,0,23,26.0,15,0,14,2015122004,3,0,0,24,0,1,1,0,0,10,0,1,24,14,7,18,6,2,7,2,0,0,406,0.4166666666666667,0.2916666666666667,0.0,26.0,420.0,2.0,0.0,0.0,24.0,2.0,10.0,1.0,25.0,17.0,11.0,27.0,8.0,3.0,444.0,0.4166666666666667,0.3333333333333333,HOU,IND,2015,0.25,0.125,12/20,2015-12/20-HOU,2015-14-HOU,0.0,0.0,0.0,
IND-2015122004,1,0,22,21.0,4,0,14,2015122004,1,0,0,23,0,1,1,0,0,9,0,2,20,16,7,18,5,0,6,1,0,0,396,0.391304347826087,0.2608695652173913,0.0,21.0,309.0,2.0,0.0,0.0,23.0,1.0,8.0,1.0,20.0,14.0,8.0,18.0,5.0,2.0,405.0,0.34782608695652173,0.21739130434782608,IND,HOU,2015,0.21739130434782608,0.2608695652173913,12/20,2015-12/20-IND,2015-14-IND,0.0,0.0,0.0,
JAC-2015122003,1,0,22,23.0,6,0,14,2015122003,1,0,0,23,0,2,1,0,0,9,0,2,22,14,9,30,4,0,6,3,0,0,420,0.391304347826087,0.2608695652173913,0.0,23.0,443.0,3.0,0.0,0.0,21.0,2.0,8.0,1.0,23.0,11.0,7.0,23.0,6.0,2.0,423.0,0.38095238095238093,0.2857142857142857,JAC,ATL,2015,0.17391304347826086,0.19047619047619047,12/20,2015-12/20-JAC,2015-14-JAC,0.0,0.0,0.0,
KC-2015122006,1,0,22,16.0,10,0,14,2015122006,1,0,0,21,0,2,1,0,0,8,0,1,20,8,9,23,4,1,4,2,0,0,400,0.38095238095238093,0.19047619047619047,0.0,16.0,328.0,1.0,0.0,0.0,23.0,2.0,8.0,0.0,19.0,12.0,6.0,21.0,6.0,2.0,394.0,0.34782608695652173,0.2608695652173913,KC,BAL,2015,0.19047619047619047,0.2608695652173913,12/20,2015-12/20-KC,2015-14-KC,0.0,0.0,0.0,
MIA-2015122011,2,1,23,17.0,2,0,14,2015122011,1,0,0,23,0,2,0,0,0,10,0,0,20,15,2,17,7,0,6,2,0,0,413,0.43478260869565216,0.2608695652173913,1.0,17.0,367.0,1.0,0.0,0.0,21.0,1.0,8.0,1.0,21.0,12.0,8.0,18.0,5.0,2.0,403.0,0.38095238095238093,0.23809523809523808,MIA,SD,2015,0.30434782608695654,0.23809523809523808,12/20,2015-12/20-MIA,2015-14-MIA,0.0,0.0,0.0,
MIN-2015122002,5,1,19,15.0,10,0,14,2015122002,3,0,0,19,0,2,0,0,0,8,0,1,21,10,7,19,4,0,5,2,0,0,408,0.42105263157894735,0.2631578947368421,1.0,15.0,379.0,2.0,0.0,0.0,22.0,2.0,9.0,1.0,21.0,11.0,7.0,23.0,6.0,3.0,453.0,0.4090909090909091,0.2727272727272727,MIN,CHI,2015,0.21052631578947367,0.22727272727272727,12/20,2015-12/20-MIN,2015-14-MIN,0.0,0.0,0.0,
NE-2015122005,1,0,24,18.0,19,0,14,2015122005,2,0,0,25,0,2,0,1,0,10,0,1,23,17,10,28,6,1,6,3,0,0,486,0.4,0.24,0.0,18.0,520.0,1.0,0.0,0.0,22.0,2.0,8.0,2.0,22.0,13.0,11.0,28.0,4.0,3.0,455.0,0.36363636363636365,0.18181818181818182,NE,TEN,2015,0.24,0.13636363636363635,12/20,2015-12/20-NE,2015-14-NE,0.0,0.0,0.0,
NO-2015122100,1,1,21,27.0,10,0,14,2015122100,2,0,0,21,0,2,0,0,0,9,0,1,24,15,6,22,4,0,7,2,0,0,412,0.42857142857142855,0.3333333333333333,1.0,27.0,464.0,2.0,0.0,0.0,22.0,2.0,9.0,0.0,21.0,13.0,7.0,20.0,6.0,2.0,364.0,0.4090909090909091,0.2727272727272727,NO,DET,2015,0.19047619047619047,0.22727272727272727,12/21,2015-12/21-NO,2015-14-NO,0.0,0.0,0.0,
NYG-2015122000,2,0,29,24.0,5,0,14,2015122000,2,0,0,25,0,2,1,0,0,10,0,1,23,18,8,25,5,0,7,3,0,0,482,0.4,0.28,0.0,24.0,473.0,2.0,0.0,0.0,24.0,2.0,10.0,0.0,22.0,15.0,3.0,20.0,6.0,2.0,357.0,0.4166666666666667,0.25,NYG,CAR,2015,0.2,0.20833333333333334,12/20,2015-12/20-NYG,2015-14-NYG,0.0,0.0,0.0,
NYJ-2015121900,2,0,25,26.0,11,0,14,2015121900,2,0,0,24,0,2,1,1,0,10,0,2,25,16,11,27,5,0,5,3,0,0,505,0.4166666666666667,0.20833333333333334,0.0,26.0,497.0,1.0,0.0,0.0,22.0,1.0,8.0,2.0,22.0,13.0,11.0,22.0,5.0,2.0,431.0,0.36363636363636365,0.22727272727272727,NYJ,DAL,2015,0.20833333333333334,0.22727272727272727,12/19,2015-12/19-NYJ,2015-14-NYJ,0.0,0.0,0.0,
OAK-2015122009,1,1,27,27.0,8,0,14,2015122009,2,0,0,24,0,1,0,0,0,10,0,1,24,19,6,20,5,1,5,2,0,0,410,0.4166666666666667,0.20833333333333334,1.0,27.0,488.0,1.0,0.0,0.0,24.0,1.0,11.0,1.0,24.0,16.0,5.0,18.0,6.0,2.0,404.0,0.4583333333333333,0.25,OAK,GB,2015,0.20833333333333334,0.25,12/20,2015-12/20-OAK,2015-14-OAK,0.0,0.0,0.0,
PHI-2015122001,1,0,23,24.0,5,0,14,2015122001,2,0,0,24,0,2,0,0,0,10,0,1,24,12,7,19,5,0,7,2,0,0,435,0.4166666666666667,0.2916666666666667,0.0,24.0,548.0,2.0,0.0,0.0,21.0,1.0,10.0,1.0,23.0,15.0,7.0,18.0,6.0,2.0,478.0,0.47619047619047616,0.2857142857142857,PHI,ARI,2015,0.20833333333333334,0.19047619047619047,12/20,2015-12/20-PHI,2015-14-PHI,0.0,0.0,0.0,
PIT-2015122010,3,2,30,30.0,11,0,14,2015122010,2,0,0,24,0,2,1,1,0,9,0,3,25,17,13,32,2,1,6,3,0,0,527,0.375,0.25,2.0,30.0,537.0,2.0,0.0,0.0,26.0,1.0,10.0,1.0,24.0,18.0,8.0,19.0,5.0,2.0,376.0,0.38461538461538464,0.19230769230769232,PIT,DEN,2015,0.08333333333333333,0.23076923076923078,12/20,2015-12/20-PIT,2015-14-PIT,0.0,0.0,0.0,
SD-2015122011,5,0,23,34.0,9,0,14,2015122011,2,0,0,21,0,1,0,0,0,9,0,1,25,16,7,16,4,0,7,2,0,0,375,0.42857142857142855,0.3333333333333333,0.0,34.0,474.0,3.0,0.0,0.0,23.0,3.0,10.0,1.0,27.0,12.0,8.0,27.0,6.0,3.0,468.0,0.43478260869565216,0.2608695652173913,SD,MIA,2015,0.19047619047619047,0.17391304347826086,12/20,2015-12/20-SD,2015-14-SD,0.0,0.0,0.0,
