,Season_x,Week_x,Date,OffenseTeam,DefenseTeam,Relative_Line,Total,Exp_Pts,mergeCode,offenseTeam,TwoPointConv,Week_y,gameid,Drive_rolling5,ExPointGood_rolling5,FG_30_rolling5,FG_40_rolling5,FG_50_rolling5,FG_range_rolling5,FieldGoalBad_rolling5,FieldGoalGood_rolling5,IncompletePass_rolling5,Kicker_Pts_rolling5,PointsScored_rolling5,Punt_rolling5,QB Kneel_rolling5,RedZone_rolling5,Touchdown_rolling5,TwoPointConv_rolling5,Week_rolling5,Yards.Gained_rolling5,gameid_rolling5,FG_range_per_drive,RZ_per_drive,DEF_Drive_rolling5,DEF_ExPointGood_rolling5,DEF_FG_30_rolling5,DEF_FG_40_rolling5,DEF_FG_50_rolling5,DEF_FG_range_rolling5,DEF_FieldGoalGood_rolling5,DEF_IncompletePass_rolling5,DEF_Kicker_Pts_rolling5,DEF_PointsScored_rolling5,DEF_Punt_rolling5,DEF_QB Kneel_rolling5,DEF_RedZone_rolling5,DEF_Touchdown_rolling5,DEF_Week_rolling5,DEF_Yards.Gained_rolling5,DEF_gameid_rolling5,DEF_FG_range_per_drive,DEF_RZ_per_drive,defenseTeam,Season_y,Kicker_Pts,date
181,2014,7.0,10/19,DAL,NYG,-5.5,47.0,41.5,2014-10/19-DAL,DAL,0.0,6.0,2014101910,21.0,3.0,0.0,0.0,0.0,9.0,0.0,1.0,9.0,11.0,32.0,3.0,1.0,7.0,4.0,0.0,4.0,493.0,2014097708.0,0.42857142857142855,0.3333333333333333,24.0,2.0,0.0,0.0,0.0,10.0,1.0,13.0,6.0,23.0,4.0,0.0,7.0,2.0,4.0,477.0,2014097647.0,0.4166666666666667,0.2916666666666667,NYG,2014,8.0,10/19
182,2014,7.0,10/19,ARI,OAK,-3.5,46.5,43.0,2014-10/19-ARI,ARI,0.0,6.0,2014101911,22.0,2.0,1.0,0.0,0.0,8.0,0.0,2.0,17.0,11.0,23.0,5.0,1.0,6.0,2.0,0.0,3.0,341.0,2014097429.0,0.3636363636363637,0.2727272727272727,20.0,3.0,1.0,0.0,0.0,7.0,2.0,11.0,9.0,28.0,3.0,2.0,6.0,3.0,3.0,429.0,2014095888.0,0.35,0.3,OAK,2014,7.0,10/19
183,2014,7.0,10/19,DEN,SF,-6.5,48.5,42.0,2014-10/19-DEN,DEN,0.0,6.0,2014101912,24.0,3.0,0.0,0.0,0.0,10.0,0.0,1.0,12.0,8.0,30.0,5.0,1.0,7.0,3.0,0.0,3.0,460.0,2014097429.0,0.4166666666666667,0.2916666666666667,21.0,2.0,0.0,0.0,0.0,9.0,1.0,16.0,6.0,21.0,4.0,1.0,7.0,2.0,4.0,386.0,2014097728.0,0.42857142857142855,0.3333333333333333,SF,2014,7.0,10/19
184,2014,7.0,10/20,PIT,HOU,-3.0,44.5,41.5,2014-10/20-PIT,PIT,0.0,6.0,2014102000,21.0,2.0,1.0,1.0,0.0,9.0,0.0,1.0,13.0,10.0,23.0,4.0,1.0,7.0,2.0,0.0,4.0,438.0,2014097725.0,0.42857142857142855,0.3333333333333333,24.0,2.0,1.0,0.0,0.0,10.0,2.0,15.0,10.0,30.0,5.0,1.0,6.0,3.0,4.0,483.0,2014097662.0,0.4166666666666667,0.25,HOU,2014,14.0,10/20
185,2013,7.0,10/17,SEA,ARI,-5.5,41.0,35.5,2013-10/17-SEA,SEA,0.0,6.0,2013101700,24.0,3.0,1.0,1.0,0.0,8.0,0.0,2.0,12.0,12.0,31.0,3.0,1.0,5.0,3.0,0.0,4.0,467.0,2013097745.0,0.3333333333333333,0.20833333333333331,25.0,2.0,0.0,0.0,0.0,10.0,2.0,16.0,10.0,25.0,5.0,1.0,6.0,2.0,4.0,415.0,2013097746.0,0.4,0.24,ARI,2013,13.0,10/17
186,2013,7.0,10/20,NE,NYJ,-3.5,43.0,39.5,2013-10/20-NE,NE,0.0,6.0,2013102007,23.0,2.0,1.0,1.0,0.0,10.0,0.0,2.0,17.0,11.0,24.0,4.0,1.0,5.0,2.0,0.0,4.0,427.0,2013097807.0,0.43478260869565216,0.21739130434782608,24.0,2.0,1.0,0.0,0.0,10.0,2.0,17.0,9.0,24.0,6.0,0.0,6.0,2.0,4.0,405.0,2013097825.0,0.4166666666666667,0.25,NYJ,2013,9.0,10/20
187,2013,7.0,10/20,SD,JAX,-7.0,45.0,38.0,2013-10/20-SD,SD,0.0,6.0,2013102004,19.0,2.0,1.0,0.0,0.0,8.0,0.0,2.0,9.0,11.0,25.0,3.0,0.0,6.0,2.0,0.0,4.0,474.0,2013097826.0,0.42105263157894735,0.3157894736842105,23.0,4.0,1.0,0.0,0.0,8.0,1.0,13.0,8.0,34.0,4.0,2.0,6.0,4.0,4.0,485.0,2013097806.0,0.3478260869565217,0.2608695652173913,JAC,2013,6.0,10/20
188,2013,7.0,10/20,KC,HOU,-7.0,39.0,32.0,2013-10/20-KC,KC,0.0,6.0,2013102005,25.0,1.0,1.0,0.0,0.0,9.0,0.0,2.0,16.0,10.0,21.0,5.0,1.0,5.0,2.0,0.0,4.0,428.0,2013097744.0,0.36,0.2,21.0,2.0,1.0,1.0,0.0,7.0,2.0,10.0,9.0,20.0,4.0,1.0,5.0,2.0,4.0,354.0,2013097804.0,0.3333333333333333,0.2380952380952381,HOU,2013,5.0,10/20
189,2013,7.0,10/20,DET,CIN,-3.0,46.5,43.5,2013-10/20-DET,DET,0.0,6.0,2013102002,22.0,2.0,1.0,0.0,0.0,9.0,0.0,1.0,18.0,9.0,26.0,4.0,1.0,7.0,3.0,0.0,4.0,437.0,2013097803.0,0.4090909090909091,0.3181818181818182,22.0,2.0,1.0,0.0,0.0,8.0,1.0,18.0,10.0,20.0,5.0,0.0,4.0,2.0,4.0,442.0,2013097801.0,0.3636363636363637,0.18181818181818185,CIN,2013,9.0,10/20
190,2013,7.0,10/20,MIA,BUF,-6.0,44.0,38.0,2013-10/20-MIA,MIA,0.0,6.0,2013102006,24.0,2.0,0.0,0.0,0.0,10.0,0.0,1.0,14.0,10.0,22.0,5.0,0.0,7.0,2.0,0.0,3.0,417.0,2013095863.0,0.4166666666666667,0.2916666666666667,28.0,2.0,1.0,0.0,0.0,12.0,2.0,17.0,10.0,25.0,6.0,0.0,8.0,2.0,4.0,481.0,2013097742.0,0.42857142857142855,0.2857142857142857,BUF,2013,8.0,10/20
191,2013,7.0,10/20,CHI,WAS,-1.0,48.5,47.5,2013-10/20-CHI,CHI,0.0,6.0,2013102009,23.0,2.0,1.0,0.0,0.0,10.0,0.0,2.0,14.0,10.0,28.0,4.0,0.0,6.0,3.0,0.0,4.0,480.0,2013097744.0,0.43478260869565216,0.2608695652173913,23.0,3.0,1.0,0.0,0.0,10.0,1.0,13.0,8.0,29.0,4.0,0.0,5.0,3.0,3.0,450.0,2013095988.0,0.43478260869565216,0.21739130434782608,WAS,2013,15.0,10/20
192,2013,7.0,10/20,PHI,DAL,-3.0,55.5,52.5,2013-10/20-PHI,PHI,0.0,6.0,2013102008,25.0,2.0,1.0,0.0,0.0,11.0,0.0,2.0,18.0,11.0,24.0,5.0,0.0,8.0,2.0,0.0,4.0,476.0,2013097745.0,0.44,0.32,22.0,2.0,1.0,0.0,0.0,10.0,2.0,19.0,11.0,24.0,4.0,0.0,8.0,2.0,4.0,503.0,2013097808.0,0.4545454545454545,0.3636363636363637,DAL,2013,8.0,10/20
193,2013,7.0,10/20,CAR,STL,-7.0,42.5,35.5,2013-10/20-CAR,CAR,0.0,6.0,2013102001,22.0,2.0,1.0,0.0,0.0,9.0,0.0,2.0,11.0,10.0,25.0,3.0,1.0,5.0,2.0,0.0,3.0,410.0,2013097525.0,0.4090909090909091,0.2272727272727273,23.0,2.0,1.0,0.0,0.0,9.0,1.0,10.0,11.0,28.0,4.0,0.0,5.0,3.0,4.0,470.0,2013097742.0,0.39130434782608703,0.21739130434782608,STL,2013,17.0,10/20
194,2013,7.0,10/20,ATL,TB,-6.5,43.0,36.5,2013-10/20-ATL,ATL,0.0,6.0,2013102000,20.0,2.0,1.0,0.0,0.0,8.0,0.0,1.0,13.0,8.0,24.0,3.0,0.0,6.0,2.0,0.0,3.0,444.0,2013095863.0,0.4,0.3,23.0,2.0,1.0,1.0,0.0,8.0,2.0,13.0,10.0,25.0,4.0,1.0,5.0,2.0,3.0,392.0,2013095986.0,0.3478260869565217,0.21739130434782608,TB,2013,6.0,10/20
195,2013,7.0,10/20,SF,TEN,-3.5,41.0,37.5,2013-10/20-SF,SF,0.0,6.0,2013102010,24.0,3.0,0.0,0.0,0.0,9.0,0.0,1.0,11.0,9.0,26.0,6.0,1.0,6.0,3.0,0.0,4.0,392.0,2013097748.0,0.375,0.25,22.0,1.0,1.0,1.0,0.0,8.0,2.0,11.0,9.0,23.0,5.0,1.0,6.0,2.0,4.0,426.0,2013097808.0,0.3636363636363637,0.2727272727272727,TEN,2013,7.0,10/20
196,2013,7.0,10/20,GB,CLE,-8.5,45.5,37.0,2013-10/20-GB,GB,0.0,6.0,2013102003,22.0,2.0,1.0,1.0,0.0,9.0,0.0,2.0,14.0,15.0,29.0,3.0,1.0,5.0,3.0,0.0,3.0,495.0,2013097522.0,0.4090909090909091,0.2272727272727273,24.0,2.0,0.0,0.0,0.0,9.0,1.0,19.0,9.0,26.0,5.0,0.0,6.0,3.0,4.0,427.0,2013097742.0,0.375,0.25,CLE,2013,12.0,10/20
197,2013,7.0,10/20,PIT,BAL,-2.0,41.0,39.0,2013-10/20-PIT,PIT,0.0,6.0,2013102011,21.0,1.0,1.0,1.0,0.0,10.0,0.0,2.0,12.0,11.0,22.0,4.0,0.0,6.0,2.0,0.0,3.0,463.0,2013096007.0,0.4761904761904762,0.2857142857142857,24.0,1.0,2.0,1.0,0.0,10.0,3.0,13.0,15.0,20.0,5.0,1.0,7.0,1.0,4.0,437.0,2013097803.0,0.4166666666666667,0.2916666666666667,BAL,2013,14.0,10/20
198,2013,7.0,10/20,DEN,IND,-6.5,56.0,49.5,2013-10/20-DEN,DEN,1.0,6.0,2013102012,24.0,4.0,0.0,1.0,0.0,10.0,0.0,1.0,13.0,13.0,42.0,2.0,1.0,7.0,5.0,0.0,4.0,546.0,2013097827.0,0.4166666666666667,0.2916666666666667,23.0,1.0,1.0,1.0,0.0,10.0,2.0,16.0,11.0,20.0,5.0,0.0,8.0,2.0,4.0,441.0,2013097826.0,0.43478260869565216,0.3478260869565217,IND,2013,10.0,10/20
199,2013,7.0,10/21,NYG,MIN,-4.0,48.0,44.0,2013-10/21-NYG,NYG,0.0,6.0,2013102100,24.0,1.0,0.0,0.0,0.0,11.0,0.0,0.0,18.0,5.0,18.0,6.0,0.0,8.0,2.0,0.0,4.0,406.0,2013097764.0,0.4583333333333333,0.3333333333333333,24.0,3.0,1.0,0.0,0.0,9.0,1.0,14.0,7.0,30.0,4.0,1.0,6.0,3.0,3.0,504.0,2013096003.0,0.375,0.25,MIN,2013,11.0,10/21
200,2012,7.0,10/18,SF,SEA,-8.0,37.5,29.5,2012-10/18-SF,SF,0.0,6.0,2012101800,21.0,2.0,1.0,1.0,0.0,8.0,0.0,1.0,10.0,11.0,20.0,3.0,0.0,5.0,2.0,0.0,4.0,507.0,2012097845.0,0.3809523809523809,0.2380952380952381,21.0,0.0,1.0,0.0,0.0,8.0,2.0,16.0,9.0,15.0,5.0,0.0,5.0,1.0,4.0,369.0,2012097864.0,0.3809523809523809,0.2380952380952381,SEA,2012,7.0,10/18
201,2012,7.0,10/21,BUF,TEN,-4.5,46.5,42.0,2012-10/21-BUF,BUF,0.0,6.0,2012102107,24.0,2.0,0.0,0.0,0.0,10.0,0.0,1.0,13.0,5.0,21.0,5.0,1.0,7.0,2.0,0.0,4.0,453.0,2012097906.0,0.4166666666666667,0.2916666666666667,22.0,3.0,1.0,0.0,0.0,8.0,2.0,11.0,13.0,32.0,3.0,0.0,5.0,3.0,4.0,524.0,2012097843.0,0.3636363636363637,0.2272727272727273,TEN,2012,11.0,10/21
202,2012,7.0,10/21,MIN,ARI,-7.0,39.0,32.0,2012-10/21-MIN,MIN,0.0,6.0,2012102101,22.0,1.0,1.0,0.0,0.0,9.0,0.0,2.0,14.0,9.0,22.0,4.0,0.0,6.0,2.0,0.0,4.0,398.0,2012097904.0,0.4090909090909091,0.2727272727272727,25.0,1.0,0.0,0.0,0.0,11.0,1.0,15.0,6.0,16.0,6.0,1.0,7.0,1.0,4.0,420.0,2012097844.0,0.44,0.28,ARI,2012,2.0,10/21
203,2012,7.0,10/21,IND,CLE,-1.0,46.5,45.5,2012-10/21-IND,IND,0.0,6.0,2012102106,22.0,1.0,1.0,0.0,0.0,10.0,0.0,2.0,21.0,12.0,19.0,4.0,0.0,6.0,1.0,0.0,3.0,444.0,2012097624.0,0.4545454545454545,0.2727272727272727,24.0,2.0,0.0,0.0,0.0,10.0,1.0,15.0,7.0,25.0,5.0,1.0,5.0,3.0,4.0,518.0,2012097843.0,0.4166666666666667,0.20833333333333331,CLE,2012,5.0,10/21
204,2012,7.0,10/21,HOU,BAL,-6.5,47.5,41.0,2012-10/21-HOU,HOU,0.0,6.0,2012102105,24.0,3.0,1.0,0.0,0.0,9.0,0.0,1.0,13.0,8.0,25.0,5.0,0.0,6.0,3.0,0.0,4.0,428.0,2012097925.0,0.375,0.25,22.0,2.0,1.0,0.0,0.0,9.0,2.0,15.0,13.0,24.0,4.0,0.0,6.0,2.0,4.0,466.0,2012097846.0,0.4090909090909091,0.2727272727272727,BAL,2012,10.0,10/21
205,2012,7.0,10/21,GB,STL,-5.0,45.5,40.5,2012-10/21-GB,GB,0.0,6.0,2012102104,21.0,3.0,0.0,0.0,0.0,9.0,0.0,1.0,13.0,10.0,31.0,4.0,0.0,5.0,4.0,0.0,4.0,459.0,2012097925.0,0.42857142857142855,0.2380952380952381,21.0,1.0,1.0,0.0,0.0,8.0,2.0,12.0,10.0,15.0,4.0,1.0,5.0,1.0,4.0,370.0,2012097843.0,0.3809523809523809,0.2380952380952381,STL,2012,19.0,10/21
206,2012,7.0,10/21,DAL,CAR,-2.5,45.0,42.5,2012-10/21-DAL,DAL,0.0,6.0,2012102102,20.0,1.0,1.0,0.0,0.0,8.0,0.0,2.0,14.0,9.0,21.0,3.0,1.0,7.0,2.0,0.0,3.0,417.0,2012097503.0,0.4,0.35,22.0,2.0,2.0,1.0,0.0,8.0,3.0,12.0,14.0,28.0,3.0,0.0,5.0,2.0,3.0,437.0,2012095882.0,0.3636363636363637,0.2272727272727273,CAR,2012,14.0,10/21
207,2012,7.0,10/21,NYG,WAS,-6.0,51.5,45.5,2012-10/21-NYG,NYG,0.0,6.0,2012102100,21.0,3.0,2.0,0.0,0.0,7.0,0.0,2.0,15.0,13.0,29.0,3.0,1.0,4.0,3.0,0.0,4.0,538.0,2012097844.0,0.3333333333333333,0.19047619047619047,24.0,2.0,1.0,0.0,0.0,10.0,2.0,16.0,11.0,31.0,4.0,0.0,6.0,3.0,4.0,508.0,2012097905.0,0.4166666666666667,0.25,WAS,2012,9.0,10/21
208,2012,7.0,10/21,NO,TB,-1.5,49.5,48.0,2012-10/21-NO,NO,0.0,6.0,2012102103,22.0,3.0,1.0,0.0,0.0,10.0,0.0,1.0,16.0,9.0,32.0,4.0,0.0,7.0,4.0,0.0,3.0,515.0,2012095946.0,0.4545454545454545,0.3181818181818182,23.0,2.0,1.0,0.0,0.0,10.0,1.0,15.0,10.0,26.0,4.0,1.0,7.0,3.0,3.0,479.0,2012096083.0,0.43478260869565216,0.3043478260869565,TB,2012,5.0,10/21
209,2012,7.0,10/21,NE,NYJ,-11.0,47.5,36.5,2012-10/21-NE,NE,0.0,6.0,2012102108,24.0,3.0,1.0,1.0,0.0,9.0,0.0,2.0,16.0,12.0,32.0,3.0,0.0,7.0,3.0,0.0,4.0,533.0,2012097907.0,0.375,0.2916666666666667,23.0,2.0,1.0,2.0,0.0,9.0,2.0,19.0,15.0,22.0,4.0,0.0,6.0,2.0,4.0,463.0,2012097924.0,0.39130434782608703,0.2608695652173913,NYJ,2012,11.0,10/21
210,2012,7.0,10/21,OAK,JAX,-6.0,44.5,38.5,2012-10/21-OAK,OAK,0.0,6.0,2012102109,24.0,1.0,1.0,0.0,0.0,10.0,0.0,2.0,17.0,10.0,22.0,6.0,0.0,8.0,2.0,0.0,3.0,487.0,2012096088.0,0.4166666666666667,0.3333333333333333,24.0,2.0,2.0,0.0,0.0,10.0,2.0,17.0,11.0,26.0,4.0,1.0,5.0,2.0,3.0,515.0,2012095948.0,0.4166666666666667,0.20833333333333331,JAC,2012,20.0,10/21
211,2012,7.0,10/21,PIT,CIN,-1.5,47.0,45.5,2012-10/21-PIT,PIT,1.0,6.0,2012102110,20.0,2.0,1.0,1.0,0.0,8.0,0.0,2.0,12.0,11.0,24.0,3.0,0.0,5.0,2.0,0.0,3.0,486.0,2012097566.0,0.4,0.25,25.0,2.0,0.0,1.0,0.0,10.0,1.0,12.0,8.0,20.0,5.0,1.0,7.0,2.0,4.0,449.0,2012097906.0,0.4,0.28,CIN,2012,13.0,10/21
212,2012,7.0,10/22,CHI,DET,-6.5,45.5,39.0,2012-10/22-CHI,CHI,0.0,6.0,2012102200,22.0,1.0,1.0,0.0,0.0,9.0,0.0,2.0,14.0,9.0,17.0,4.0,1.0,5.0,1.0,0.0,3.0,387.0,2012097321.0,0.4090909090909091,0.2272727272727273,23.0,2.0,1.0,1.0,0.0,10.0,2.0,14.0,13.0,21.0,4.0,0.0,5.0,2.0,3.0,437.0,2012096104.0,0.43478260869565216,0.21739130434782608,DET,2012,11.0,10/22
213,2011,7.0,10/23,CHI,TB,-1.5,44.0,42.5,2011-10/23-CHI,CHI,0.0,6.0,2011102305,25.0,2.0,1.0,0.0,0.0,9.0,0.0,1.0,13.0,9.0,22.0,5.0,0.0,5.0,2.0,0.0,4.0,457.0,2011099526.0,0.36,0.2,23.0,2.0,1.0,0.0,0.0,9.0,1.0,16.0,9.0,23.0,4.0,0.0,6.0,2.0,4.0,456.0,2011099527.0,0.39130434782608703,0.2608695652173913,TB,2011,10.0,10/23
214,2011,7.0,10/23,CAR,WAS,-2.5,44.5,42.0,2011-10/23-CAR,CAR,0.0,6.0,2011102304,20.0,2.0,1.0,0.0,0.0,7.0,0.0,2.0,14.0,10.0,28.0,3.0,0.0,5.0,3.0,0.0,4.0,494.0,2011099504.0,0.35,0.25,23.0,1.0,1.0,1.0,0.0,9.0,3.0,15.0,10.0,22.0,4.0,1.0,6.0,2.0,3.0,386.0,2011097703.0,0.39130434782608703,0.2608695652173913,WAS,2011,18.0,10/23
215,2011,7.0,10/23,SD,NYJ,-1.0,43.5,42.5,2011-10/23-SD,SD,0.0,6.0,2011102301,20.0,2.0,1.0,0.0,0.0,8.0,0.0,2.0,13.0,9.0,23.0,2.0,1.0,5.0,2.0,0.0,3.0,469.0,2011097548.0,0.4,0.25,24.0,2.0,1.0,0.0,0.0,11.0,1.0,16.0,9.0,21.0,5.0,1.0,7.0,2.0,4.0,434.0,2011099526.0,0.4583333333333333,0.2916666666666667,NYJ,2011,2.0,10/23
216,2011,7.0,10/23,CLE,SEA,-3.0,41.0,38.0,2011-10/23-CLE,CLE,0.0,6.0,2011102306,22.0,1.0,0.0,0.0,0.0,9.0,0.0,1.0,19.0,9.0,18.0,5.0,1.0,6.0,2.0,0.0,3.0,397.0,2011097684.0,0.4090909090909091,0.2727272727272727,24.0,1.0,0.0,1.0,0.0,11.0,1.0,14.0,13.0,20.0,4.0,1.0,6.0,2.0,3.0,487.0,2011097548.0,0.4583333333333333,0.25,SEA,2011,17.0,10/23
217,2011,7.0,10/23,TEN,HOU,-2.5,44.0,41.5,2011-10/23-TEN,TEN,0.0,6.0,2011102302,21.0,2.0,1.0,0.0,0.0,8.0,0.0,1.0,14.0,7.0,19.0,4.0,0.0,5.0,2.0,0.0,3.0,383.0,2011097541.0,0.3809523809523809,0.2380952380952381,23.0,1.0,0.0,1.0,0.0,9.0,2.0,15.0,10.0,23.0,4.0,0.0,5.0,2.0,4.0,454.0,2011099502.0,0.39130434782608703,0.21739130434782608,HOU,2011,1.0,10/23
218,2011,7.0,10/23,DEN,MIA,-1.0,41.5,40.5,2011-10/23-DEN,DEN,1.0,6.0,2011102300,24.0,1.0,0.0,0.0,0.0,9.0,0.0,0.0,13.0,6.0,20.0,5.0,0.0,7.0,2.0,0.0,3.0,398.0,2011097547.0,0.375,0.2916666666666667,23.0,1.0,1.0,0.0,0.0,9.0,2.0,14.0,10.0,20.0,6.0,1.0,7.0,2.0,3.0,405.0,2011097705.0,0.39130434782608703,0.3043478260869565,MIA,2011,14.0,10/23
219,2011,7.0,10/23,DET,ATL,-4.5,46.5,42.0,2011-10/23-DET,DET,0.0,6.0,2011102303,26.0,1.0,1.0,0.0,0.0,10.0,0.0,2.0,17.0,12.0,21.0,6.0,0.0,6.0,2.0,0.0,4.0,458.0,2011099523.0,0.38461538461538464,0.2307692307692308,20.0,1.0,1.0,0.0,0.0,8.0,2.0,14.0,11.0,21.0,3.0,1.0,5.0,2.0,4.0,462.0,2011099508.0,0.4,0.25,ATL,2011,14.0,10/23
220,2011,7.0,10/23,OAK,KC,-3.5,41.5,38.0,2011-10/23-OAK,OAK,0.0,6.0,2011102308,24.0,1.0,0.0,0.0,0.0,10.0,0.0,1.0,16.0,10.0,22.0,5.0,0.0,7.0,2.0,0.0,4.0,474.0,2011099507.0,0.4166666666666667,0.2916666666666667,22.0,2.0,0.0,0.0,0.0,9.0,1.0,15.0,7.0,24.0,4.0,0.0,6.0,3.0,3.0,421.0,2011097545.0,0.4090909090909091,0.2727272727272727,KC,2011,0.0,10/23
221,2011,7.0,10/23,PIT,ARI,-4.0,46.0,42.0,2011-10/23-PIT,PIT,0.0,6.0,2011102307,19.0,2.0,1.0,1.0,0.0,8.0,0.0,1.0,12.0,10.0,23.0,3.0,0.0,5.0,2.0,0.0,4.0,472.0,2011099505.0,0.42105263157894735,0.2631578947368421,23.0,2.0,1.0,0.0,0.0,8.0,2.0,15.0,11.0,27.0,4.0,2.0,4.0,3.0,3.0,488.0,2011097547.0,0.3478260869565217,0.17391304347826084,ARI,2011,14.0,10/23
222,2011,7.0,10/23,DAL,STL,-14.0,43.0,29.0,2011-10/23-DAL,DAL,0.0,6.0,2011102310,23.0,2.0,2.0,1.0,0.0,9.0,0.0,3.0,14.0,14.0,27.0,3.0,0.0,6.0,2.0,0.0,3.0,486.0,2011097706.0,0.39130434782608703,0.2608695652173913,24.0,3.0,1.0,0.0,0.0,9.0,1.0,15.0,9.0,25.0,4.0,2.0,5.0,3.0,3.0,475.0,2011097706.0,0.375,0.20833333333333331,STL,2011,12.0,10/23
223,2011,7.0,10/23,GB,MIN,-10.5,47.0,36.5,2011-10/23-GB,GB,0.0,6.0,2011102309,22.0,3.0,1.0,0.0,0.0,8.0,0.0,2.0,11.0,10.0,30.0,3.0,1.0,5.0,3.0,0.0,4.0,514.0,2011099509.0,0.3636363636363637,0.2272727272727273,23.0,2.0,1.0,0.0,1.0,8.0,3.0,13.0,16.0,25.0,4.0,0.0,5.0,2.0,4.0,489.0,2011099507.0,0.3478260869565217,0.21739130434782608,MIN,2011,18.0,10/23
224,2011,7.0,10/23,NO,IND,-13.5,49.0,35.5,2011-10/23-NO,NO,0.0,6.0,2011102311,21.0,3.0,1.0,0.0,0.0,9.0,0.0,2.0,12.0,13.0,34.0,2.0,0.0,6.0,3.0,0.0,4.0,554.0,2011099506.0,0.42857142857142855,0.2857142857142857,22.0,3.0,0.0,1.0,0.0,8.0,1.0,9.0,11.0,30.0,4.0,1.0,5.0,3.0,4.0,510.0,2011099525.0,0.3636363636363637,0.2272727272727273,IND,2011,14.0,10/23
225,2011,7.0,10/24,BAL,JAX,-10.5,39.0,28.5,2011-10/24-BAL,BAL,0.0,6.0,2011102400,25.0,1.0,1.0,0.0,0.0,10.0,0.0,2.0,19.0,12.0,19.0,4.0,1.0,5.0,1.0,0.0,3.0,418.0,2011097706.0,0.4,0.2,23.0,1.0,1.0,0.0,0.0,10.0,1.0,14.0,10.0,16.0,6.0,0.0,5.0,1.0,4.0,384.0,2011099522.0,0.43478260869565216,0.21739130434782608,JAC,2011,6.0,10/24
226,2010,7.0,10/24,PIT,MIA,-3.0,40.5,37.5,2010-10/24-PIT,PIT,0.0,6.0,2010102401,22.0,2.0,1.0,0.0,0.0,6.0,0.0,1.0,9.0,9.0,24.0,4.0,1.0,4.0,2.0,0.0,3.0,384.0,2010097782.0,0.2727272727272727,0.18181818181818185,21.0,2.0,1.0,0.0,0.0,8.0,1.0,12.0,9.0,24.0,3.0,1.0,4.0,2.0,3.0,480.0,2010097803.0,0.3809523809523809,0.19047619047619047,MIA,2010,11.0,10/24
227,2010,7.0,10/24,ATL,CIN,-3.5,43.0,39.5,2010-10/24-ATL,ATL,1.0,6.0,2010102400,21.0,2.0,1.0,0.0,0.0,9.0,0.0,1.0,14.0,9.0,24.0,4.0,0.0,4.0,2.0,0.0,4.0,500.0,2010099604.0,0.42857142857142855,0.19047619047619047,24.0,2.0,1.0,0.0,0.0,10.0,1.0,15.0,5.0,20.0,5.0,1.0,5.0,2.0,3.0,453.0,2010097644.0,0.4166666666666667,0.20833333333333331,CIN,2010,8.0,10/24
228,2010,7.0,10/24,KC,JAX,-9.0,38.5,29.5,2010-10/24-KC,KC,0.0,6.0,2010102403,21.0,2.0,1.0,0.0,0.0,9.0,0.0,1.0,10.0,9.0,23.0,4.0,0.0,5.0,2.0,0.0,3.0,480.0,2010097924.0,0.42857142857142855,0.2380952380952381,19.0,3.0,1.0,0.0,0.0,8.0,1.0,10.0,6.0,29.0,3.0,0.0,5.0,3.0,4.0,501.0,2010099624.0,0.42105263157894735,0.2631578947368421,JAC,2010,5.0,10/24
229,2010,7.0,10/24,TEN,PHI,-3.0,41.5,38.5,2010-10/24-TEN,TEN,0.0,6.0,2010102408,23.0,3.0,1.0,0.0,0.0,8.0,0.0,2.0,12.0,12.0,29.0,4.0,0.0,5.0,3.0,0.0,4.0,405.0,2010099624.0,0.3478260869565217,0.21739130434782608,23.0,2.0,0.0,0.0,0.0,10.0,1.0,16.0,9.0,19.0,5.0,0.0,5.0,2.0,4.0,399.0,2010099609.0,0.43478260869565216,0.21739130434782608,PHI,2010,13.0,10/24
230,2010,7.0,10/24,CHI,WAS,-3.0,40.0,37.0,2010-10/24-CHI,CHI,0.0,6.0,2010102405,26.0,1.0,1.0,0.0,0.0,10.0,0.0,1.0,15.0,8.0,13.0,6.0,0.0,6.0,1.0,0.0,4.0,363.0,2010099625.0,0.38461538461538464,0.2307692307692308,26.0,1.0,1.0,0.0,0.0,10.0,1.0,15.0,11.0,19.0,5.0,0.0,5.0,2.0,4.0,520.0,2010099607.0,0.38461538461538464,0.19230769230769232,WAS,2010,1.0,10/24
231,2010,7.0,10/24,NO,CLE,-12.5,44.0,31.5,2010-10/24-NO,NO,0.0,6.0,2010102404,20.0,2.0,2.0,0.0,0.0,9.0,0.0,1.0,14.0,9.0,26.0,2.0,0.0,5.0,3.0,0.0,4.0,505.0,2010099606.0,0.45,0.25,20.0,2.0,1.0,0.0,0.0,8.0,1.0,13.0,8.0,22.0,4.0,1.0,5.0,2.0,4.0,468.0,2010099603.0,0.4,0.25,CLE,2010,5.0,10/24
232,2010,7.0,10/24,BAL,BUF,-12.5,39.5,27.0,2010-10/24-BAL,BAL,0.0,6.0,2010102402,23.0,3.0,1.0,0.0,0.0,9.0,0.0,1.0,13.0,10.0,25.0,4.0,1.0,4.0,3.0,0.0,4.0,471.0,2010099602.0,0.39130434782608703,0.17391304347826084,24.0,4.0,1.0,1.0,0.0,8.0,2.0,10.0,13.0,36.0,3.0,1.0,2.0,4.0,3.0,529.0,2010097641.0,0.3333333333333333,0.08333333333333333,BUF,2010,15.0,10/24
